order_id,customer_id,order_date,status,month,day,country,signup_date,product_id,quantity,price,product_name,category,revenue
514,165,2024-07-13,Completed,July,Saturday,Italy,2023-04-05,25.0,3,108.0,Product_25,Hair,324.0
515,136,2024-12-02,Completed,December,Monday,Spain,2023-07-01,44.0,4,51.0,Product_44,Body,204.0
515,136,2024-12-02,Completed,December,Monday,Spain,2023-07-01,12.0,5,95.0,Product_12,Skin,475.0
515,136,2024-12-02,Completed,December,Monday,Spain,2023-07-01,6.0,4,117.0,Product_6,Body,468.0
516,145,2024-08-23,Completed,August,Friday,France,2023-06-07,31.0,3,56.0,Product_31,Body,168.0
516,145,2024-08-23,Completed,August,Friday,France,2023-06-07,50.0,2,99.0,Product_50,Skin,198.0
517,217,2024-04-01,Completed,April,Monday,Italy,2023-02-01,23.0,2,101.0,Product_23,Body,202.0
517,217,2024-04-01,Completed,April,Monday,Italy,2023-02-01,24.0,4,95.0,Product_24,Hair,380.0
518,132,2024-01-21,Returned,January,Sunday,Germany,2023-10-07,7.0,4,10.0,Product_7,Hair,40.0
518,132,2024-01-21,Returned,January,Sunday,Germany,2023-10-07,27.0,2,111.0,Product_27,Makeup,222.0
518,132,2024-01-21,Returned,January,Sunday,Germany,2023-10-07,17.0,3,90.0,Product_17,Hair,270.0
519,292,2024-10-29,Completed,October,Tuesday,Germany,2023-12-27,4.0,2,45.0,Product_4,Body,90.0
519,292,2024-10-29,Completed,October,Tuesday,Germany,2023-12-27,14.0,5,56.0,Product_14,Body,280.0
519,292,2024-10-29,Completed,October,Tuesday,Germany,2023-12-27,49.0,1,107.0,Product_49,Makeup,107.0
520,70,2024-12-22,Completed,December,Sunday,Morocco,2023-08-03,50.0,4,115.0,Product_50,Skin,460.0
520,70,2024-12-22,Completed,December,Sunday,Morocco,2023-08-03,30.0,1,91.0,Product_30,Hair,91.0
520,70,2024-12-22,Completed,December,Sunday,Morocco,2023-08-03,13.0,5,94.0,Product_13,Skin,470.0
521,252,2024-03-24,Completed,March,Sunday,Germany,2023-12-28,7.0,4,50.0,Product_7,Hair,200.0
523,182,2024-05-26,Cancelled,May,Sunday,Italy,2023-05-13,40.0,4,66.0,Product_40,Hair,264.0
523,182,2024-05-26,Cancelled,May,Sunday,Italy,2023-05-13,47.0,1,119.0,Product_47,Hair,119.0
523,182,2024-05-26,Cancelled,May,Sunday,Italy,2023-05-13,25.0,1,31.0,Product_25,Hair,31.0
525,91,2024-02-27,Completed,February,Tuesday,Italy,2023-12-15,16.0,1,83.0,Product_16,Makeup,83.0
525,91,2024-02-27,Completed,February,Tuesday,Italy,2023-12-15,26.0,2,33.0,Product_26,Makeup,66.0
525,91,2024-02-27,Completed,February,Tuesday,Italy,2023-12-15,45.0,4,97.0,Product_45,Body,388.0
525,91,2024-02-27,Completed,February,Tuesday,Italy,2023-12-15,6.0,2,58.0,Product_6,Body,116.0
526,202,2024-01-15,Returned,January,Monday,Spain,2023-02-18,29.0,1,29.0,Product_29,Makeup,29.0
528,39,2024-06-11,Completed,June,Tuesday,Morocco,2024-02-15,38.0,5,11.0,Product_38,Makeup,55.0
528,39,2024-06-11,Completed,June,Tuesday,Morocco,2024-02-15,35.0,4,21.0,Product_35,Skin,84.0
528,39,2024-06-11,Completed,June,Tuesday,Morocco,2024-02-15,11.0,4,22.0,Product_11,Makeup,88.0
528,39,2024-06-11,Completed,June,Tuesday,Morocco,2024-02-15,31.0,5,19.0,Product_31,Body,95.0
528,39,2024-06-11,Completed,June,Tuesday,Morocco,2024-02-15,36.0,2,55.0,Product_36,Skin,110.0
529,126,2024-11-15,Completed,November,Friday,France,2023-07-24,21.0,5,47.0,Product_21,Hair,235.0
529,126,2024-11-15,Completed,November,Friday,France,2023-07-24,22.0,2,33.0,Product_22,Makeup,66.0
530,173,2024-10-07,Completed,October,Monday,Morocco,2024-04-28,3.0,2,60.0,Product_3,Hair,120.0
530,173,2024-10-07,Completed,October,Monday,Morocco,2024-04-28,23.0,4,89.0,Product_23,Body,356.0
532,242,2024-01-12,Completed,January,Friday,France,2023-12-02,35.0,1,39.0,Product_35,Skin,39.0
532,242,2024-01-12,Completed,January,Friday,France,2023-12-02,33.0,4,37.0,Product_33,Hair,148.0
533,220,2024-09-30,Completed,September,Monday,France,2024-01-29,25.0,1,109.0,Product_25,Hair,109.0
533,220,2024-09-30,Completed,September,Monday,France,2024-01-29,33.0,5,34.0,Product_33,Hair,170.0
533,220,2024-09-30,Completed,September,Monday,France,2024-01-29,44.0,3,106.0,Product_44,Body,318.0
534,126,2024-09-27,Completed,September,Friday,France,2023-07-24,28.0,1,83.0,Product_28,Hair,83.0
534,126,2024-09-27,Completed,September,Friday,France,2023-07-24,7.0,2,28.0,Product_7,Hair,56.0
535,58,2024-07-26,Returned,July,Friday,Morocco,2023-12-05,15.0,3,107.0,Product_15,Makeup,321.0
536,148,2024-01-27,Completed,January,Saturday,Morocco,2024-04-02,1.0,3,67.0,Product_1,Body,201.0
536,148,2024-01-27,Completed,January,Saturday,Morocco,2024-04-02,34.0,2,93.0,Product_34,Hair,186.0
536,148,2024-01-27,Completed,January,Saturday,Morocco,2024-04-02,5.0,1,103.0,Product_5,Skin,103.0
536,148,2024-01-27,Completed,January,Saturday,Morocco,2024-04-02,36.0,5,75.0,Product_36,Skin,375.0
537,1,2024-03-12,Completed,March,Tuesday,Spain,2023-05-15,2.0,2,80.0,Product_2,Skin,160.0
537,1,2024-03-12,Completed,March,Tuesday,Spain,2023-05-15,26.0,3,46.0,Product_26,Makeup,138.0
537,1,2024-03-12,Completed,March,Tuesday,Spain,2023-05-15,3.0,4,27.0,Product_3,Hair,108.0
538,190,2024-02-29,Completed,February,Thursday,Spain,2023-10-20,37.0,2,118.0,Product_37,Makeup,236.0
540,117,2024-04-02,Completed,April,Tuesday,Spain,2024-04-15,45.0,3,93.0,Product_45,Body,279.0
540,117,2024-04-02,Completed,April,Tuesday,Spain,2024-04-15,8.0,2,101.0,Product_8,Body,202.0
540,117,2024-04-02,Completed,April,Tuesday,Spain,2024-04-15,1.0,1,52.0,Product_1,Body,52.0
540,117,2024-04-02,Completed,April,Tuesday,Spain,2024-04-15,24.0,1,92.0,Product_24,Hair,92.0
540,117,2024-04-02,Completed,April,Tuesday,Spain,2024-04-15,19.0,4,112.0,Product_19,Makeup,448.0
540,117,2024-04-02,Completed,April,Tuesday,Spain,2024-04-15,29.0,2,23.0,Product_29,Makeup,46.0
540,117,2024-04-02,Completed,April,Tuesday,Spain,2024-04-15,45.0,5,17.0,Product_45,Body,85.0
541,134,2024-11-04,Cancelled,November,Monday,Italy,2023-08-28,23.0,3,73.0,Product_23,Body,219.0
541,134,2024-11-04,Cancelled,November,Monday,Italy,2023-08-28,1.0,5,72.0,Product_1,Body,360.0
541,134,2024-11-04,Cancelled,November,Monday,Italy,2023-08-28,4.0,5,107.0,Product_4,Body,535.0
541,134,2024-11-04,Cancelled,November,Monday,Italy,2023-08-28,41.0,4,73.0,Product_41,Skin,292.0
542,58,2024-01-08,Returned,January,Monday,Morocco,2023-12-05,32.0,2,34.0,Product_32,Body,68.0
542,58,2024-01-08,Returned,January,Monday,Morocco,2023-12-05,21.0,1,56.0,Product_21,Hair,56.0
544,173,2024-01-27,Returned,January,Saturday,Morocco,2024-04-28,34.0,3,91.0,Product_34,Hair,273.0
544,173,2024-01-27,Returned,January,Saturday,Morocco,2024-04-28,27.0,3,56.0,Product_27,Makeup,168.0
544,173,2024-01-27,Returned,January,Saturday,Morocco,2024-04-28,20.0,2,47.0,Product_20,Hair,94.0
546,173,2024-02-19,Completed,February,Monday,Morocco,2024-04-28,5.0,1,102.0,Product_5,Skin,102.0
547,149,2024-07-17,Completed,July,Wednesday,Germany,2023-11-07,38.0,3,60.0,Product_38,Makeup,180.0
548,80,2024-12-14,Cancelled,December,Saturday,Morocco,2023-09-14,17.0,4,94.0,Product_17,Hair,376.0
548,80,2024-12-14,Cancelled,December,Saturday,Morocco,2023-09-14,3.0,1,60.0,Product_3,Hair,60.0
549,213,2024-06-29,Completed,June,Saturday,France,2024-04-27,37.0,1,76.0,Product_37,Makeup,76.0
549,213,2024-06-29,Completed,June,Saturday,France,2024-04-27,39.0,2,53.0,Product_39,Hair,106.0
550,203,2024-01-24,Completed,January,Wednesday,Spain,2024-01-12,26.0,2,74.0,Product_26,Makeup,148.0
550,203,2024-01-24,Completed,January,Wednesday,Spain,2024-01-12,7.0,2,116.0,Product_7,Hair,232.0
551,252,2024-11-11,Completed,November,Monday,Germany,2023-12-28,1.0,2,56.0,Product_1,Body,112.0
552,229,2024-02-15,Completed,February,Thursday,France,2023-04-05,8.0,1,70.0,Product_8,Body,70.0
553,164,2024-01-15,Completed,January,Monday,Germany,2024-03-25,8.0,5,74.0,Product_8,Body,370.0
553,164,2024-01-15,Completed,January,Monday,Germany,2024-03-25,10.0,1,104.0,Product_10,Hair,104.0
553,164,2024-01-15,Completed,January,Monday,Germany,2024-03-25,12.0,4,18.0,Product_12,Skin,72.0
555,147,2024-08-09,Cancelled,August,Friday,Germany,2024-05-08,40.0,3,48.0,Product_40,Hair,144.0
555,147,2024-08-09,Cancelled,August,Friday,Germany,2024-05-08,16.0,3,86.0,Product_16,Makeup,258.0
557,47,2024-09-29,Returned,September,Sunday,Italy,2024-01-16,40.0,1,110.0,Product_40,Hair,110.0
558,233,2024-08-23,Completed,August,Friday,Spain,2023-05-29,9.0,5,87.0,Product_9,Makeup,435.0
558,233,2024-08-23,Completed,August,Friday,Spain,2023-05-29,43.0,1,38.0,Product_43,Hair,38.0
558,233,2024-08-23,Completed,August,Friday,Spain,2023-05-29,3.0,2,82.0,Product_3,Hair,164.0
558,233,2024-08-23,Completed,August,Friday,Spain,2023-05-29,41.0,5,104.0,Product_41,Skin,520.0
559,14,2024-12-05,Returned,December,Thursday,Italy,2023-01-04,6.0,1,64.0,Product_6,Body,64.0
559,14,2024-12-05,Returned,December,Thursday,Italy,2023-01-04,1.0,2,104.0,Product_1,Body,208.0
559,14,2024-12-05,Returned,December,Thursday,Italy,2023-01-04,13.0,2,92.0,Product_13,Skin,184.0
560,143,2024-08-15,Completed,August,Thursday,Italy,2023-08-24,32.0,5,77.0,Product_32,Body,385.0
560,143,2024-08-15,Completed,August,Thursday,Italy,2023-08-24,40.0,4,74.0,Product_40,Hair,296.0
560,143,2024-08-15,Completed,August,Thursday,Italy,2023-08-24,40.0,3,53.0,Product_40,Hair,159.0
560,143,2024-08-15,Completed,August,Thursday,Italy,2023-08-24,4.0,5,72.0,Product_4,Body,360.0
560,143,2024-08-15,Completed,August,Thursday,Italy,2023-08-24,28.0,3,55.0,Product_28,Hair,165.0
560,143,2024-08-15,Completed,August,Thursday,Italy,2023-08-24,49.0,4,73.0,Product_49,Makeup,292.0
561,1,2024-01-09,Completed,January,Tuesday,Spain,2023-05-15,17.0,5,21.0,Product_17,Hair,105.0
561,1,2024-01-09,Completed,January,Tuesday,Spain,2023-05-15,12.0,1,26.0,Product_12,Skin,26.0
561,1,2024-01-09,Completed,January,Tuesday,Spain,2023-05-15,16.0,4,69.0,Product_16,Makeup,276.0
562,54,2024-06-14,Completed,June,Friday,Morocco,2023-06-12,17.0,4,114.0,Product_17,Hair,456.0
563,259,2024-11-14,Cancelled,November,Thursday,Spain,2024-03-15,49.0,5,54.0,Product_49,Makeup,270.0
563,259,2024-11-14,Cancelled,November,Thursday,Spain,2024-03-15,8.0,4,12.0,Product_8,Body,48.0
564,144,2024-08-01,Completed,August,Thursday,France,2023-06-22,6.0,1,81.0,Product_6,Body,81.0
564,144,2024-08-01,Completed,August,Thursday,France,2023-06-22,15.0,5,45.0,Product_15,Makeup,225.0
564,144,2024-08-01,Completed,August,Thursday,France,2023-06-22,37.0,1,106.0,Product_37,Makeup,106.0
565,12,2024-04-26,Completed,April,Friday,France,2024-03-11,19.0,5,19.0,Product_19,Makeup,95.0
565,12,2024-04-26,Completed,April,Friday,France,2024-03-11,25.0,4,42.0,Product_25,Hair,168.0
565,12,2024-04-26,Completed,April,Friday,France,2024-03-11,43.0,3,58.0,Product_43,Hair,174.0
566,224,2024-12-09,Completed,December,Monday,France,2023-06-12,8.0,5,25.0,Product_8,Body,125.0
566,224,2024-12-09,Completed,December,Monday,France,2023-06-12,50.0,2,60.0,Product_50,Skin,120.0
566,224,2024-12-09,Completed,December,Monday,France,2023-06-12,32.0,1,29.0,Product_32,Body,29.0
567,272,2024-03-12,Completed,March,Tuesday,Italy,2023-05-21,45.0,2,58.0,Product_45,Body,116.0
567,272,2024-03-12,Completed,March,Tuesday,Italy,2023-05-21,20.0,1,32.0,Product_20,Hair,32.0
567,272,2024-03-12,Completed,March,Tuesday,Italy,2023-05-21,47.0,1,35.0,Product_47,Hair,35.0
567,272,2024-03-12,Completed,March,Tuesday,Italy,2023-05-21,17.0,2,38.0,Product_17,Hair,76.0
568,156,2024-03-04,Completed,March,Monday,Italy,2023-06-03,44.0,3,28.0,Product_44,Body,84.0
568,156,2024-03-04,Completed,March,Monday,Italy,2023-06-03,33.0,2,94.0,Product_33,Hair,188.0
568,156,2024-03-04,Completed,March,Monday,Italy,2023-06-03,44.0,5,35.0,Product_44,Body,175.0
569,8,2024-07-23,Completed,July,Tuesday,France,2023-04-20,35.0,2,104.0,Product_35,Skin,208.0
569,8,2024-07-23,Completed,July,Tuesday,France,2023-04-20,32.0,3,32.0,Product_32,Body,96.0
569,8,2024-07-23,Completed,July,Tuesday,France,2023-04-20,6.0,5,25.0,Product_6,Body,125.0
570,122,2024-07-27,Cancelled,July,Saturday,Germany,2023-06-10,44.0,2,63.0,Product_44,Body,126.0
570,122,2024-07-27,Cancelled,July,Saturday,Germany,2023-06-10,27.0,4,77.0,Product_27,Makeup,308.0
570,122,2024-07-27,Cancelled,July,Saturday,Germany,2023-06-10,19.0,3,94.0,Product_19,Makeup,282.0
571,164,2024-03-12,Completed,March,Tuesday,Germany,2024-03-25,15.0,3,103.0,Product_15,Makeup,309.0
571,164,2024-03-12,Completed,March,Tuesday,Germany,2024-03-25,38.0,4,73.0,Product_38,Makeup,292.0
571,164,2024-03-12,Completed,March,Tuesday,Germany,2024-03-25,17.0,5,50.0,Product_17,Hair,250.0
571,164,2024-03-12,Completed,March,Tuesday,Germany,2024-03-25,17.0,1,74.0,Product_17,Hair,74.0
571,164,2024-03-12,Completed,March,Tuesday,Germany,2024-03-25,25.0,4,23.0,Product_25,Hair,92.0
572,90,2024-10-03,Completed,October,Thursday,Italy,2023-08-23,34.0,2,115.0,Product_34,Hair,230.0
573,136,2024-09-30,Completed,September,Monday,Spain,2023-07-01,44.0,4,48.0,Product_44,Body,192.0
573,136,2024-09-30,Completed,September,Monday,Spain,2023-07-01,4.0,2,81.0,Product_4,Body,162.0
573,136,2024-09-30,Completed,September,Monday,Spain,2023-07-01,40.0,4,116.0,Product_40,Hair,464.0
573,136,2024-09-30,Completed,September,Monday,Spain,2023-07-01,13.0,2,44.0,Product_13,Skin,88.0
573,136,2024-09-30,Completed,September,Monday,Spain,2023-07-01,30.0,5,12.0,Product_30,Hair,60.0
574,186,2024-11-15,Cancelled,November,Friday,Germany,2023-01-29,17.0,3,68.0,Product_17,Hair,204.0
574,186,2024-11-15,Cancelled,November,Friday,Germany,2023-01-29,48.0,5,70.0,Product_48,Hair,350.0
574,186,2024-11-15,Cancelled,November,Friday,Germany,2023-01-29,44.0,3,109.0,Product_44,Body,327.0
574,186,2024-11-15,Cancelled,November,Friday,Germany,2023-01-29,34.0,3,34.0,Product_34,Hair,102.0
574,186,2024-11-15,Cancelled,November,Friday,Germany,2023-01-29,46.0,3,40.0,Product_46,Makeup,120.0
575,178,2024-12-03,Cancelled,December,Tuesday,France,2023-11-20,9.0,1,109.0,Product_9,Makeup,109.0
575,178,2024-12-03,Cancelled,December,Tuesday,France,2023-11-20,35.0,2,90.0,Product_35,Skin,180.0
575,178,2024-12-03,Cancelled,December,Tuesday,France,2023-11-20,13.0,5,22.0,Product_13,Skin,110.0
576,28,2024-04-04,Completed,April,Thursday,Morocco,2024-02-04,45.0,1,83.0,Product_45,Body,83.0
577,220,2024-06-14,Completed,June,Friday,France,2024-01-29,50.0,5,112.0,Product_50,Skin,560.0
580,192,2024-10-27,Cancelled,October,Sunday,Italy,2023-08-10,45.0,2,109.0,Product_45,Body,218.0
580,192,2024-10-27,Cancelled,October,Sunday,Italy,2023-08-10,39.0,5,10.0,Product_39,Hair,50.0
581,145,2024-08-04,Completed,August,Sunday,France,2023-06-07,36.0,3,53.0,Product_36,Skin,159.0
582,201,2024-10-15,Completed,October,Tuesday,France,2024-01-16,28.0,5,93.0,Product_28,Hair,465.0
582,201,2024-10-15,Completed,October,Tuesday,France,2024-01-16,34.0,1,17.0,Product_34,Hair,17.0
583,212,2024-04-11,Completed,April,Thursday,Morocco,2023-08-09,13.0,1,84.0,Product_13,Skin,84.0
583,212,2024-04-11,Completed,April,Thursday,Morocco,2023-08-09,16.0,1,97.0,Product_16,Makeup,97.0
584,220,2024-09-23,Cancelled,September,Monday,France,2024-01-29,45.0,1,49.0,Product_45,Body,49.0
584,220,2024-09-23,Cancelled,September,Monday,France,2024-01-29,26.0,4,102.0,Product_26,Makeup,408.0
586,46,2024-06-27,Completed,June,Thursday,Italy,2023-12-25,42.0,4,36.0,Product_42,Skin,144.0
586,46,2024-06-27,Completed,June,Thursday,Italy,2023-12-25,42.0,4,39.0,Product_42,Skin,156.0
586,46,2024-06-27,Completed,June,Thursday,Italy,2023-12-25,49.0,5,70.0,Product_49,Makeup,350.0
587,35,2024-03-28,Completed,March,Thursday,Spain,2023-11-14,43.0,5,70.0,Product_43,Hair,350.0
588,253,2024-02-10,Cancelled,February,Saturday,Morocco,2023-05-19,47.0,2,116.0,Product_47,Hair,232.0
589,82,2024-03-16,Completed,March,Saturday,Spain,2023-01-01,30.0,3,110.0,Product_30,Hair,330.0
590,256,2024-02-15,Completed,February,Thursday,Germany,2023-06-03,36.0,3,56.0,Product_36,Skin,168.0
591,197,2024-06-08,Completed,June,Saturday,Italy,2023-09-08,24.0,3,44.0,Product_24,Hair,132.0
591,197,2024-06-08,Completed,June,Saturday,Italy,2023-09-08,24.0,5,75.0,Product_24,Hair,375.0
591,197,2024-06-08,Completed,June,Saturday,Italy,2023-09-08,6.0,4,113.0,Product_6,Body,452.0
592,10,2024-03-20,Completed,March,Wednesday,Italy,2024-01-05,32.0,5,19.0,Product_32,Body,95.0
593,286,2024-11-05,Completed,November,Tuesday,Spain,2023-10-06,40.0,5,75.0,Product_40,Hair,375.0
593,286,2024-11-05,Completed,November,Tuesday,Spain,2023-10-06,22.0,3,91.0,Product_22,Makeup,273.0
593,286,2024-11-05,Completed,November,Tuesday,Spain,2023-10-06,5.0,1,84.0,Product_5,Skin,84.0
595,251,2024-04-01,Completed,April,Monday,Morocco,2024-04-10,41.0,5,12.0,Product_41,Skin,60.0
595,251,2024-04-01,Completed,April,Monday,Morocco,2024-04-10,46.0,4,118.0,Product_46,Makeup,472.0
595,251,2024-04-01,Completed,April,Monday,Morocco,2024-04-10,10.0,1,15.0,Product_10,Hair,15.0
596,5,2024-05-27,Completed,May,Monday,Italy,2024-02-05,5.0,5,89.0,Product_5,Skin,445.0
596,5,2024-05-27,Completed,May,Monday,Italy,2024-02-05,9.0,1,42.0,Product_9,Makeup,42.0
596,5,2024-05-27,Completed,May,Monday,Italy,2024-02-05,26.0,2,73.0,Product_26,Makeup,146.0
596,5,2024-05-27,Completed,May,Monday,Italy,2024-02-05,32.0,5,105.0,Product_32,Body,525.0
597,119,2024-06-09,Completed,June,Sunday,Spain,2024-01-11,18.0,5,36.0,Product_18,Makeup,180.0
598,289,2024-07-20,Cancelled,July,Saturday,Italy,2023-05-28,35.0,1,115.0,Product_35,Skin,115.0
598,289,2024-07-20,Cancelled,July,Saturday,Italy,2023-05-28,21.0,2,90.0,Product_21,Hair,180.0
598,289,2024-07-20,Cancelled,July,Saturday,Italy,2023-05-28,3.0,1,76.0,Product_3,Hair,76.0
599,65,2024-08-29,Completed,August,Thursday,France,2023-08-31,46.0,1,77.0,Product_46,Makeup,77.0
600,146,2024-12-18,Returned,December,Wednesday,Morocco,2023-06-21,37.0,2,67.0,Product_37,Makeup,134.0
601,224,2024-01-02,Completed,January,Tuesday,France,2023-06-12,31.0,2,82.0,Product_31,Body,164.0
601,224,2024-01-02,Completed,January,Tuesday,France,2023-06-12,25.0,3,45.0,Product_25,Hair,135.0
602,239,2024-08-12,Completed,August,Monday,Spain,2023-07-13,21.0,4,66.0,Product_21,Hair,264.0
603,177,2024-10-15,Completed,October,Tuesday,Spain,2024-02-27,11.0,2,100.0,Product_11,Makeup,200.0
603,177,2024-10-15,Completed,October,Tuesday,Spain,2024-02-27,25.0,1,89.0,Product_25,Hair,89.0
603,177,2024-10-15,Completed,October,Tuesday,Spain,2024-02-27,18.0,3,85.0,Product_18,Makeup,255.0
604,267,2024-08-20,Completed,August,Tuesday,Spain,2024-02-15,25.0,4,46.0,Product_25,Hair,184.0
605,282,2024-03-17,Completed,March,Sunday,France,2024-05-06,28.0,4,88.0,Product_28,Hair,352.0
605,282,2024-03-17,Completed,March,Sunday,France,2024-05-06,18.0,4,33.0,Product_18,Makeup,132.0
606,63,2024-04-25,Completed,April,Thursday,Spain,2024-03-03,31.0,4,80.0,Product_31,Body,320.0
606,63,2024-04-25,Completed,April,Thursday,Spain,2024-03-03,32.0,2,98.0,Product_32,Body,196.0
606,63,2024-04-25,Completed,April,Thursday,Spain,2024-03-03,14.0,1,77.0,Product_14,Body,77.0
606,63,2024-04-25,Completed,April,Thursday,Spain,2024-03-03,37.0,4,36.0,Product_37,Makeup,144.0
606,63,2024-04-25,Completed,April,Thursday,Spain,2024-03-03,28.0,1,112.0,Product_28,Hair,112.0
606,63,2024-04-25,Completed,April,Thursday,Spain,2024-03-03,39.0,2,40.0,Product_39,Hair,80.0
607,217,2024-06-02,Completed,June,Sunday,Italy,2023-02-01,30.0,1,18.0,Product_30,Hair,18.0
608,283,2024-04-12,Cancelled,April,Friday,Italy,2023-01-21,1.0,2,114.0,Product_1,Body,228.0
608,283,2024-04-12,Cancelled,April,Friday,Italy,2023-01-21,36.0,2,118.0,Product_36,Skin,236.0
610,98,2024-06-14,Cancelled,June,Friday,Morocco,2024-02-20,12.0,3,76.0,Product_12,Skin,228.0
610,98,2024-06-14,Cancelled,June,Friday,Morocco,2024-02-20,11.0,2,20.0,Product_11,Makeup,40.0
611,105,2024-12-24,Completed,December,Tuesday,France,2023-03-08,46.0,2,89.0,Product_46,Makeup,178.0
612,99,2024-03-30,Completed,March,Saturday,Italy,2024-01-09,30.0,2,38.0,Product_30,Hair,76.0
613,6,2024-06-22,Completed,June,Saturday,Italy,2023-07-13,32.0,3,18.0,Product_32,Body,54.0
613,6,2024-06-22,Completed,June,Saturday,Italy,2023-07-13,42.0,2,15.0,Product_42,Skin,30.0
614,197,2024-05-01,Completed,May,Wednesday,Italy,2023-09-08,12.0,4,49.0,Product_12,Skin,196.0
614,197,2024-05-01,Completed,May,Wednesday,Italy,2023-09-08,39.0,5,22.0,Product_39,Hair,110.0
615,133,2024-05-22,Completed,May,Wednesday,Germany,2023-05-31,29.0,2,57.0,Product_29,Makeup,114.0
615,133,2024-05-22,Completed,May,Wednesday,Germany,2023-05-31,11.0,4,35.0,Product_11,Makeup,140.0
616,259,2024-04-15,Completed,April,Monday,Spain,2024-03-15,40.0,2,24.0,Product_40,Hair,48.0
616,259,2024-04-15,Completed,April,Monday,Spain,2024-03-15,25.0,5,108.0,Product_25,Hair,540.0
616,259,2024-04-15,Completed,April,Monday,Spain,2024-03-15,12.0,3,83.0,Product_12,Skin,249.0
616,259,2024-04-15,Completed,April,Monday,Spain,2024-03-15,43.0,3,38.0,Product_43,Hair,114.0
618,53,2024-12-25,Completed,December,Wednesday,France,2023-11-04,30.0,3,28.0,Product_30,Hair,84.0
619,165,2024-11-12,Completed,November,Tuesday,Italy,2023-04-05,29.0,4,24.0,Product_29,Makeup,96.0
619,165,2024-11-12,Completed,November,Tuesday,Italy,2023-04-05,29.0,3,81.0,Product_29,Makeup,243.0
619,165,2024-11-12,Completed,November,Tuesday,Italy,2023-04-05,44.0,2,67.0,Product_44,Body,134.0
619,165,2024-11-12,Completed,November,Tuesday,Italy,2023-04-05,2.0,2,49.0,Product_2,Skin,98.0
619,165,2024-11-12,Completed,November,Tuesday,Italy,2023-04-05,25.0,5,69.0,Product_25,Hair,345.0
620,202,2024-05-02,Returned,May,Thursday,Spain,2023-02-18,36.0,5,112.0,Product_36,Skin,560.0
620,202,2024-05-02,Returned,May,Thursday,Spain,2023-02-18,35.0,3,92.0,Product_35,Skin,276.0
620,202,2024-05-02,Returned,May,Thursday,Spain,2023-02-18,28.0,5,10.0,Product_28,Hair,50.0
621,83,2024-01-09,Cancelled,January,Tuesday,Italy,2023-02-18,17.0,1,35.0,Product_17,Hair,35.0
621,83,2024-01-09,Cancelled,January,Tuesday,Italy,2023-02-18,5.0,1,44.0,Product_5,Skin,44.0
622,145,2024-09-18,Completed,September,Wednesday,France,2023-06-07,45.0,4,82.0,Product_45,Body,328.0
622,145,2024-09-18,Completed,September,Wednesday,France,2023-06-07,4.0,3,46.0,Product_4,Body,138.0
622,145,2024-09-18,Completed,September,Wednesday,France,2023-06-07,34.0,2,102.0,Product_34,Hair,204.0
623,85,2024-03-13,Completed,March,Wednesday,Germany,2023-07-20,25.0,5,42.0,Product_25,Hair,210.0
624,78,2024-12-24,Completed,December,Tuesday,Spain,2023-07-14,10.0,2,53.0,Product_10,Hair,106.0
624,78,2024-12-24,Completed,December,Tuesday,Spain,2023-07-14,43.0,2,98.0,Product_43,Hair,196.0
625,1,2024-08-10,Completed,August,Saturday,Spain,2023-05-15,30.0,4,95.0,Product_30,Hair,380.0
626,51,2024-02-10,Returned,February,Saturday,Germany,2024-02-03,44.0,3,52.0,Product_44,Body,156.0
626,51,2024-02-10,Returned,February,Saturday,Germany,2024-02-03,43.0,3,118.0,Product_43,Hair,354.0
628,205,2024-09-20,Completed,September,Friday,Morocco,2023-10-24,16.0,2,29.0,Product_16,Makeup,58.0
628,205,2024-09-20,Completed,September,Friday,Morocco,2023-10-24,30.0,5,59.0,Product_30,Hair,295.0
628,205,2024-09-20,Completed,September,Friday,Morocco,2023-10-24,36.0,3,22.0,Product_36,Skin,66.0
628,205,2024-09-20,Completed,September,Friday,Morocco,2023-10-24,40.0,4,13.0,Product_40,Hair,52.0
629,260,2024-11-23,Completed,November,Saturday,Italy,2024-03-11,10.0,3,37.0,Product_10,Hair,111.0
629,260,2024-11-23,Completed,November,Saturday,Italy,2024-03-11,6.0,3,88.0,Product_6,Body,264.0
630,288,2024-06-26,Completed,June,Wednesday,France,2024-02-20,49.0,3,72.0,Product_49,Makeup,216.0
630,288,2024-06-26,Completed,June,Wednesday,France,2024-02-20,24.0,1,92.0,Product_24,Hair,92.0
630,288,2024-06-26,Completed,June,Wednesday,France,2024-02-20,18.0,1,18.0,Product_18,Makeup,18.0
631,34,2024-12-13,Completed,December,Friday,Morocco,2024-01-03,42.0,5,16.0,Product_42,Skin,80.0
631,34,2024-12-13,Completed,December,Friday,Morocco,2024-01-03,31.0,5,24.0,Product_31,Body,120.0
631,34,2024-12-13,Completed,December,Friday,Morocco,2024-01-03,7.0,4,115.0,Product_7,Hair,460.0
631,34,2024-12-13,Completed,December,Friday,Morocco,2024-01-03,34.0,5,106.0,Product_34,Hair,530.0
632,95,2024-11-13,Cancelled,November,Wednesday,Spain,2023-11-23,40.0,1,71.0,Product_40,Hair,71.0
632,95,2024-11-13,Cancelled,November,Wednesday,Spain,2023-11-23,9.0,4,80.0,Product_9,Makeup,320.0
